species,matric_pot,hyphal_rate,type
p.har.n,-3.6,0.0980073293,smoothed
p.har.n,-3.61,0.0962083458,smoothed
p.har.n,-3.62,0.0944368955,smoothed
p.har.n,-3.63,0.0926926755,smoothed
p.har.n,-3.64,0.0909753837,smoothed
p.har.n,-3.65,0.0892847189,smoothed
p.har.n,-3.66,0.087620381,smoothed
p.har.n,-3.67,0.0859820709,smoothed
p.har.n,-3.68,0.0843694905,smoothed
p.har.n,-3.69,0.0827823429,smoothed
p.har.n,-3.7,0.0812203324,smoothed
p.har.n,-3.71,0.0796831645,smoothed
p.har.n,-3.72,0.0781705461,smoothed
p.har.n,-3.73,0.0766821852,smoothed
p.har.n,-3.74,0.0752177913,smoothed
p.har.n,-3.75,0.0737770753,smoothed
p.har.n,-3.76,0.0723597495,smoothed
p.har.n,-3.77,0.0709655277,smoothed
p.har.n,-3.78,0.0695941253,smoothed
p.har.n,-3.79,0.0682452589,smoothed
p.har.n,-3.8,0.0669186473,smoothed
p.har.n,-3.81,0.0656140103,smoothed
p.har.n,-3.82,0.0643310698,smoothed
p.har.n,-3.83,0.0630695491,smoothed
p.har.n,-3.84,0.0618291735,smoothed
p.har.n,-3.85,0.0606096697,smoothed
p.har.n,-3.86,0.0594107665,smoothed
p.har.n,-3.87,0.0582321943,smoothed
p.har.n,-3.88,0.0570736855,smoothed
p.har.n,-3.89,0.0559349741,smoothed
p.har.n,-3.9,0.0548157963,smoothed
p.har.n,-3.91,0.0537158899,smoothed
p.har.n,-3.92,0.0526349948,smoothed
p.har.n,-3.93,0.0515728528,smoothed
p.har.n,-3.94,0.0505292077,smoothed
p.har.n,-3.95,0.0495038052,smoothed
p.har.n,-3.96,0.0484963931,smoothed
p.har.n,-3.97,0.0475067213,smoothed
p.har.n,-3.98,0.0465345414,smoothed
p.har.n,-3.99,0.0455796075,smoothed
p.har.n,-4.0,0.0446416753,smoothed
p.har.n,-4.01,0.0437205031,smoothed
p.har.n,-4.02,0.0428158508,smoothed
p.har.n,-4.03,0.0419274807,smoothed
p.har.n,-4.04,0.0410551571,smoothed
p.har.n,-4.05,0.0401986466,smoothed
p.har.n,-4.06,0.0393577177,smoothed
p.har.n,-4.07,0.0385321413,smoothed
p.har.n,-4.08,0.0377216901,smoothed
p.har.n,-4.09,0.0369261392,smoothed
p.har.n,-4.1,0.036145266,smoothed
p.har.n,-4.11,0.0353788498,smoothed
p.har.n,-4.12,0.0346266722,smoothed
p.har.n,-4.13,0.0338885169,smoothed
p.har.n,-4.14,0.03316417,smoothed
p.har.n,-4.15,0.0324534195,smoothed
p.har.n,-4.16,0.0317560559,smoothed
p.har.n,-4.17,0.0310718715,smoothed
p.har.n,-4.18,0.0304006612,smoothed
p.har.n,-4.19,0.0297422218,smoothed
p.har.n,-4.2,0.0290963525,smoothed
p.har.n,-4.21,0.0284628544,smoothed
p.har.n,-4.22,0.0278415311,smoothed
p.har.n,-4.23,0.0272321883,smoothed
p.har.n,-4.24,0.0266346338,smoothed
p.har.n,-4.25,0.0260486775,smoothed
p.har.n,-4.26,0.0254741318,smoothed
p.har.n,-4.27,0.0249108109,smoothed
p.har.n,-4.28,0.0243585313,smoothed
p.har.n,-4.29,0.0238171119,smoothed
p.har.n,-4.3,0.0232863733,smoothed
p.har.n,-4.31,0.0227661387,smoothed
p.har.n,-4.32,0.022256233,smoothed
p.har.n,-4.33,0.0217564836,smoothed
p.har.n,-4.34,0.0212667198,smoothed
p.har.n,-4.35,0.0207867732,smoothed
p.har.n,-4.36,0.0203164773,smoothed
p.har.n,-4.37,0.0198556679,smoothed
p.har.n,-4.38,0.0194041826,smoothed
p.har.n,-4.39,0.0189618614,smoothed
p.har.n,-4.4,0.0185285463,smoothed
p.har.n,-4.41,0.018104081,smoothed
p.har.n,-4.42,0.0176883118,smoothed
p.har.n,-4.43,0.0172810867,smoothed
p.har.n,-4.44,0.0168822557,smoothed
p.har.n,-4.45,0.0164916709,smoothed
p.har.n,-4.46,0.0161091865,smoothed
p.har.n,-4.47,0.0157346584,smoothed
p.har.n,-4.48,0.0153679447,smoothed
p.har.n,-4.49,0.0150089055,smoothed
p.har.n,-4.5,0.0146574027,smoothed
p.har.n,-4.51,0.0143133001,smoothed
p.har.n,-4.52,0.0139764636,smoothed
p.har.n,-4.53,0.0136467607,smoothed
p.har.n,-4.54,0.0133240612,smoothed
p.har.n,-4.55,0.0130082365,smoothed
p.har.n,-4.56,0.0126991599,smoothed
p.har.n,-4.57,0.0123967065,smoothed
p.har.n,-4.58,0.0121007534,smoothed
p.har.n,-4.59,0.0118111793,smoothed
p.har.n,-4.6,0.0115278649,smoothed
p.har.n,-4.61,0.0112506924,smoothed
p.har.n,-4.62,0.0109795462,smoothed
p.har.n,-4.63,0.010714312,smoothed
p.har.n,-4.64,0.0104548775,smoothed
p.har.n,-4.65,0.0102011321,smoothed
p.har.n,-4.66,0.0099529669,smoothed
p.har.n,-4.67,0.0097102745,smoothed
p.har.n,-4.68,0.0094729493,smoothed
p.har.n,-4.69,0.0092408875,smoothed
p.har.n,-4.7,0.0090139868,smoothed
p.har.n,-4.71,0.0087921464,smoothed
p.har.n,-4.72,0.0085752673,smoothed
p.har.n,-4.73,0.008363252,smoothed
p.har.n,-4.74,0.0081560046,smoothed
p.har.n,-4.75,0.0079534308,smoothed
p.har.n,-4.76,0.0077554376,smoothed
p.har.n,-4.77,0.0075619338,smoothed
p.har.n,-4.78,0.0073728297,smoothed
p.har.n,-4.79,0.0071880368,smoothed
p.har.n,-4.8,0.0070074683,smoothed
p.har.n,-4.81,0.0068310388,smoothed
p.har.n,-4.82,0.0066586644,smoothed
p.har.n,-4.83,0.0064902625,smoothed
p.har.n,-4.84,0.006325752,smoothed
p.har.n,-4.85,0.0061650531,smoothed
p.har.n,-4.86,0.0060080874,smoothed
p.har.n,-4.87,0.0058547779,smoothed
p.har.n,-4.88,0.0057050489,smoothed
p.har.n,-4.89,0.005558826,smoothed
p.har.n,-4.9,0.005416036,smoothed
p.har.n,-4.91,0.0052766073,smoothed
p.har.n,-4.92,0.0051404693,smoothed
p.har.n,-4.93,0.0050075526,smoothed
p.har.n,-4.94,0.0048777893,smoothed
p.har.n,-4.95,0.0047511125,smoothed
p.har.n,-4.96,0.0046274566,smoothed
p.har.n,-4.97,0.0045067572,smoothed
p.har.n,-4.98,0.0043889509,smoothed
p.har.n,-4.99,0.0042739757,smoothed
p.har.n,-5.0,0.0041617706,smoothed
p.har.n,-1.0,1.7,measured
p.har.n,-1.5,1.3047619047619,measured
p.har.n,-2.5,0.528571428571428,measured
p.har.n,-3.5,0.128571428571429,measured
p.har.n,-4.5,0.0380952380952381,measured
p.har.n,0.0,0.0,measured
p.har.n,-0.5,1.53809523809524,measured
