species,matric_pot,hyphal_rate,type
x.sub.s,-4.7,0.4921830357,smoothed
x.sub.s,-4.71,0.4909358185,smoothed
x.sub.s,-4.72,0.489688947,smoothed
x.sub.s,-4.73,0.4884424346,smoothed
x.sub.s,-4.74,0.4871962948,smoothed
x.sub.s,-4.75,0.4859505409,smoothed
x.sub.s,-4.76,0.4847051862,smoothed
x.sub.s,-4.77,0.4834602439,smoothed
x.sub.s,-4.78,0.4822157274,smoothed
x.sub.s,-4.79,0.4809716498,smoothed
x.sub.s,-4.8,0.4797280242,smoothed
x.sub.s,-4.81,0.4784848638,smoothed
x.sub.s,-4.82,0.4772421817,smoothed
x.sub.s,-4.83,0.4759999908,smoothed
x.sub.s,-4.84,0.4747583042,smoothed
x.sub.s,-4.85,0.4735171347,smoothed
x.sub.s,-4.86,0.4722764954,smoothed
x.sub.s,-4.87,0.471036399,smoothed
x.sub.s,-4.88,0.4697968583,smoothed
x.sub.s,-4.89,0.4685578862,smoothed
x.sub.s,-4.9,0.4673194953,smoothed
x.sub.s,-4.91,0.4660816983,smoothed
x.sub.s,-4.92,0.4648445079,smoothed
x.sub.s,-4.93,0.4636079367,smoothed
x.sub.s,-4.94,0.4623719972,smoothed
x.sub.s,-4.95,0.4611367019,smoothed
x.sub.s,-4.96,0.4599020633,smoothed
x.sub.s,-4.97,0.4586680938,smoothed
x.sub.s,-4.98,0.4574348058,smoothed
x.sub.s,-4.99,0.4562022115,smoothed
x.sub.s,-5.0,0.4549703233,smoothed
x.sub.s,-1.0,0.719047619047619,measured
x.sub.s,-1.5,0.966666666666667,measured
x.sub.s,-2.5,0.647619047619048,measured
x.sub.s,-3.5,0.647619047619048,measured
x.sub.s,-4.5,0.580952380952381,measured
x.sub.s,0.0,0.0,measured
x.sub.s,-0.5,0.771428571428571,measured
